facility_code,issue_info,facility_name,patient_name,tel_num,patient_ssn,fax_num,disease_code,doctor_name,license_type,license_no,med_name_1,med_name_2,med_name_3,med_name_4,med_name_5,med_name_6,med_name_7,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,dose_7,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,days_1,days_2,days_3,days_4,days_5,days_6,days_7,med_usage,inject_in,inject_out,inject_name_1,inject_dose_1,inject_freq_1,inject_days_1,inject_name_2,inject_dose_2,inject_freq_2,inject_days_2,inject_name_3,inject_dose_3,inject_freq_3,inject_days_3,pharmacy_note,copay_code,valid_period,dispense_facility,change_note,pharmacist_name,dispense_amount,dispense_date
40048653,2025년 12월 05일 - 제 8413 호,울산바른의원,고준혁,052-890-1234,500307-2974071,052-890-1235,H10.9,이다은,의사,제 74010 호,암로디핀정10mg,세팔렉신캡슐500mg,아목시실린캡슐500mg,클로르페니라민정4mg,프레드니솔론정5mg,로라타딘정10mg,덱사메타손정0.5mg,1정,1캡슐,1캡슐,1정,1정,1정,1정,1회,3회,3회,3회,1회,1회,3회,1일,1일,1일,1일,1일,1일,1일,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,2,발급일부터 ( 3 )일간,,,,,
20481342,2024년 03월 29일 - 제 2874 호,울산바른의원,박민재,052-890-1234,701228-2360275,052-890-1235,J45.9,강지성,치과의사,제 65285 호,클로르페니라민정4mg,판토프라졸정40mg,글리메피리드정2mg,클래리스로마이신정250mg,메트포르민정500mg,트리메부틴정100mg,,1정,1정,1정,1정,1정,1정,,3회,1회,1회,2회,2회,3회,,30일,30일,30일,30일,30일,30일,,자기전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,2,발급일부터 ( 7 )일간,,,,,
47869558,2025년 08월 26일 - 제 36 호,수원메디컬의원,허도윤,031-222-3333,790906-1175319,031-222-3334,J03.9,문나은,의사,제 39465 호,레보플록사신정500mg,로사르탄정50mg,메트포르민정500mg,암로디핀정10mg,판토프라졸정40mg,,,1정,1정,1정,1정,1정,,,1회,1회,2회,1회,1회,,,1일,1일,1일,1일,1일,,,취침전,[  ]원 내 조제,[✓]원 외 처방,생리식염수주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,덱사메타손주사,1앰플,1회,1일,,,발급일부터 ( 30 )일간,,,,,
69773978,2024년 02월 01일 - 제 9531 호,서울내과의원,장도현,02-1234-5678,820513-1906649,02-1234-5679,R51,서예린,한의사,제 99902 호,레보세티리진정5mg,레보플록사신정500mg,로사르탄정50mg,세티리진정10mg,암로디핀정10mg,,,1정,1정,1정,1정,1정,,,1회,1회,1회,1회,1회,,,5일,5일,5일,5일,5일,,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[✓]원 외 처방,페니라민주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,,5,발급일부터 ( 7 )일간,,,,,
76892848,2024년 01월 30일 - 제 6489 호,수원365의원,권지수,031-678-9012,580426-1106049,031-678-9013,K21.0,김준우,치과의사,제 74538 호,트리메부틴정100mg,레보세티리진정5mg,타이레놀정500밀리그램,독시사이클린캡슐100mg,세팔렉신캡슐500mg,돔페리돈정10mg,로사르탄정50mg,1정,1정,1정,1캡슐,1캡슐,1정,1정,3회,1회,3회,1회,3회,3회,1회,5일,5일,5일,5일,5일,5일,5일,취침전,[✓]원 내 조제,[  ]원 외 처방,덱사메타손주사,1앰플,1회,1일,리도카인주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,2,발급일부터 ( 14 )일간,,,,,
50790952,2025년 01월 26일 - 제 5620 호,서울내과의원,송서연,02-1234-5678,741202-2190626,02-1234-5679,H10.9,고태민,의사,제 60213 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,생리식염수주사,1앰플,1회,1일,,,,,,,,,,1,발급일부터 ( 7 )일간,,,,,
96940875,2025년 11월 07일 - 제 2464 호,제주한라의원,남서윤,064-123-4567,530815-1475759,064-123-4568,N39.0,오준우,치과의사,제 35919 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,비타민C주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,,,,,,3,발급일부터 ( 7 )일간,,,,,
20880611,2024년 03월 20일 - 제 9904 호,천안보훈의원,김민호,041-666-7777,630922-2107639,041-666-7778,K35.9,정현수,의사,제 15218 호,트리메부틴정100mg,나프록센정250mg,아목시실린캡슐250mg,메트포르민정1000mg,클로르페니라민정4mg,로라타딘정10mg,,1정,1정,1캡슐,1정,1정,1정,,3회,3회,3회,2회,3회,1회,,3일,3일,3일,3일,3일,3일,,자기전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,6,발급일부터 ( 3 )일간,,,,,
49853283,2025년 10월 04일 - 제 3869 호,수원메디컬의원,백하영,031-222-3333,561123-1660680,031-222-3334,R51,조현준,한의사,제 30454 호,세티리진정10mg,메트포르민정500mg,레보플록사신정500mg,메트포르민정1000mg,프레드니솔론정5mg,아목시실린캡슐250mg,오메프라졸캡슐20mg,1정,1정,1정,1정,1정,1캡슐,1캡슐,1회,2회,1회,2회,1회,3회,1회,2일,2일,2일,2일,2일,2일,2일,매식간,[✓]원 내 조제,[  ]원 외 처방,온단세트론주사,1앰플,1회,1일,,,,,,,,,,6,발급일부터 ( 7 )일간,,,,,
51415733,2024년 08월 28일 - 제 3173 호,대구미래의원,황서현,053-789-0123,780422-1544054,053-789-0124,F41.1,홍하린,한의사,제 90449 호,독시사이클린캡슐100mg,암로디핀정10mg,레보세티리진정5mg,클래리스로마이신정250mg,펙소페나딘정120mg,,,1캡슐,1정,1정,1정,1정,,,2회,1회,1회,2회,1회,,,5일,5일,5일,5일,5일,,,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 7 )일간,,,,,
17092673,2025년 10월 30일 - 제 2963 호,부산가정의학과,송혜린,051-234-5678,731221-2972415,051-234-5679,J18.9,윤하준,의사,제 79146 호,레보플록사신정500mg,로사르탄정50mg,덱사메타손정0.5mg,글리메피리드정2mg,아목시실린캡슐500mg,로라타딘정10mg,,1정,1정,1정,1정,1캡슐,1정,,1회,1회,3회,1회,3회,1회,,5일,5일,5일,5일,5일,5일,,매식전,[  ]원 내 조제,[✓]원 외 처방,비타민B12주사,1앰플,1회,1일,,,,,,,,,냉장보관,5,발급일부터 ( 14 )일간,,,,,
14648488,2025년 11월 03일 - 제 2215 호,대전선병원의원,권태양,042-111-2222,760520-1399369,042-111-2223,K92.1,고지우,치과의사,제 93547 호,세팔렉신캡슐500mg,아스피린정100mg,프레드니솔론정5mg,레보세티리진정5mg,이부프로펜정400mg,아목시실린캡슐250mg,,1캡슐,1정,1정,1정,1정,1캡슐,,3회,1회,3회,1회,3회,3회,,30일,30일,30일,30일,30일,30일,,매식전,[✓]원 내 조제,[  ]원 외 처방,리도카인주사,1앰플,1회,1일,,,,,,,,,,,발급일부터 ( 7 )일간,,,,,
33727568,2025년 12월 15일 - 제 63 호,울산바른의원,김지호,052-890-1234,880305-2433020,052-890-1235,I10,최도현,치과의사,제 66543 호,덱사메타손정0.5mg,,,,,,,1정,,,,,,,3회,,,,,,,1일,,,,,,,매식간,[✓]원 내 조제,[  ]원 외 처방,케토롤락주사,1앰플,1회,1일,,,,,,,,,,4,발급일부터 ( 14 )일간,,,,,
27157503,2024년 09월 06일 - 제 4867 호,대전선병원의원,문도윤,042-111-2222,640912-2346166,042-111-2223,J06.9,문소연,의사,제 77037 호,글리메피리드정2mg,아목시실린캡슐250mg,돔페리돈정10mg,레보플록사신정500mg,,,,1정,1캡슐,1정,1정,,,,1회,3회,3회,1회,,,,1일,1일,1일,1일,,,,아침공복,[✓]원 내 조제,[  ]원 외 처방,온단세트론주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,,,,,,6,발급일부터 ( 3 )일간,,,,,
37158729,2024년 05월 05일 - 제 8657 호,인천중앙의원,서시우,032-567-8901,510122-1202269,032-567-8902,B34.9,고지유,치과의사,제 90537 호,아지스로마이신정250mg,프레드니솔론정5mg,,,,,,1정,1정,,,,,,1회,3회,,,,,,7일,7일,,,,,,취침전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,,발급일부터 ( 3 )일간,,,,,
59592001,2025년 11월 21일 - 제 19 호,울산바른의원,손하린,052-890-1234,510425-2198949,052-890-1235,M54.5,박채원,의사,제 68097 호,모사프리드정5mg,레보세티리진정5mg,프레드니솔론정5mg,,,,,1정,1정,1정,,,,,3회,1회,2회,,,,,14일,14일,14일,,,,,자기전,[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,덱사메타손주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,4,발급일부터 ( 3 )일간,,,,,
22626880,2025년 02월 28일 - 제 4489 호,대전선병원의원,송준혁,042-111-2222,820427-2353760,042-111-2223,K59.0,조하준,치과의사,제 13857 호,아목시실린캡슐250mg,클래리스로마이신정250mg,로라타딘정10mg,암로디핀정10mg,나프록센정250mg,,,1캡슐,1정,1정,1정,1정,,,3회,2회,1회,1회,3회,,,2일,2일,2일,2일,2일,,,매식간,[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,,,,,,,,,,1,발급일부터 ( 30 )일간,,,,,
57142558,2025년 04월 17일 - 제 1206 호,수원365의원,윤예은,031-678-9012,690625-1631565,031-678-9013,K59.0,정지수,의사,제 47101 호,아지스로마이신정250mg,클로르페니라민정4mg,클래리스로마이신정250mg,,,,,1정,1정,1정,,,,,1회,3회,2회,,,,,2일,2일,2일,,,,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,4,발급일부터 ( 3 )일간,,,,,
49113510,2025년 07월 20일 - 제 4284 호,수원메디컬의원,남수아,031-222-3333,540918-1650854,031-222-3334,B34.9,서성준,치과의사,제 14884 호,시메티딘정400mg,로라타딘정10mg,메트포르민정500mg,암로디핀정5mg,타이레놀정500밀리그램,,,1정,1정,1정,1정,1정,,,2회,1회,2회,1회,2회,,,3일,3일,3일,3일,3일,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,2,발급일부터 ( 3 )일간,,,,,
17709399,2025년 08월 27일 - 제 7892 호,인천중앙의원,양도윤,032-567-8901,820819-2217402,032-567-8902,J18.9,이주원,치과의사,제 14881 호,암로디핀정10mg,아목시실린캡슐500mg,,,,,,1정,1캡슐,,,,,,1회,3회,,,,,,14일,14일,,,,,,"매식(전,간,후) 30분 복용",[✓]원 내 조제,[  ]원 외 처방,온단세트론주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,,6,발급일부터 ( 3 )일간,,,,,
61683859,2024년 12월 26일 - 제 607 호,목포중앙의원,최지성,061-888-9999,730611-1215271,061-888-9990,K29.7,송지우,치과의사,제 72498 호,트리메부틴정100mg,아목시실린캡슐500mg,암로디핀정5mg,아목시실린캡슐250mg,나프록센정250mg,,,1정,1캡슐,1정,1캡슐,1정,,,3회,3회,1회,3회,3회,,,30일,30일,30일,30일,30일,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 30 )일간,,,,,
41979611,2024년 08월 19일 - 제 4439 호,부천중앙의원,오지성,032-333-4444,870327-1821857,032-333-4445,I10,오준혁,치과의사,제 71737 호,클로르페니라민정4mg,아목시실린캡슐500mg,트리메부틴정100mg,모사프리드정5mg,시메티딘정400mg,메트포르민정500mg,펙소페나딘정120mg,1정,1캡슐,1정,1정,1정,1정,1정,3회,3회,3회,3회,2회,2회,1회,14일,14일,14일,14일,14일,14일,14일,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 30 )일간,,,,,
32264214,2025년 04월 09일 - 제 6213 호,수원메디컬의원,장예린,031-222-3333,580727-2256524,031-222-3334,J31.0,오준우,치과의사,제 53988 호,프레드니솔론정5mg,,,,,,,1정,,,,,,,3회,,,,,,,2일,,,,,,,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 30 )일간,,,,,
81820614,2025년 04월 26일 - 제 9166 호,청주오즈코딩의원,박지유,043-123-4567,820616-2150119,043-123-4568,J31.0,서준우,의사,제 55607 호,세팔렉신캡슐500mg,레보플록사신정500mg,모사프리드정5mg,,,,,1캡슐,1정,1정,,,,,3회,1회,3회,,,,,7일,7일,7일,,,,,아침식후,[✓]원 내 조제,[  ]원 외 처방,케토롤락주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,,4,발급일부터 ( 30 )일간,,,,,
76599529,2025년 09월 06일 - 제 2205 호,대전연세의원,손현수,042-345-6789,830621-1742816,042-345-6780,F41.1,양혜린,한의사,제 62385 호,오메프라졸캡슐20mg,클래리스로마이신정250mg,아목시실린캡슐500mg,펙소페나딘정120mg,레보플록사신정500mg,글리메피리드정2mg,,1캡슐,1정,1캡슐,1정,1정,1정,,1회,2회,3회,1회,1회,1회,,1일,1일,1일,1일,1일,1일,,자기전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 14 )일간,,,,,
76808924,2024년 04월 20일 - 제 5799 호,제주한라의원,윤준우,064-123-4567,920525-1473064,064-123-4568,J31.0,조지우,한의사,제 68624 호,독시사이클린캡슐100mg,나프록센정250mg,타이레놀정500밀리그램,모사프리드정5mg,로라타딘정10mg,,,1캡슐,1정,1정,1정,1정,,,2회,2회,3회,3회,1회,,,7일,7일,7일,7일,7일,,,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,1,발급일부터 ( 3 )일간,,,,,
25237835,2024년 07월 10일 - 제 7912 호,목포중앙의원,심예은,061-888-9999,510228-2884008,061-888-9990,R51,윤승현,의사,제 42645 호,레보세티리진정5mg,암로디핀정5mg,오메프라졸캡슐20mg,로사르탄정50mg,레보플록사신정500mg,펙소페나딘정120mg,,1정,1정,1캡슐,1정,1정,1정,,1회,1회,1회,1회,1회,2회,,2일,2일,2일,2일,2일,2일,,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 7 )일간,,,,,
47677328,2025년 02월 09일 - 제 4844 호,서울내과의원,최현준,02-1234-5678,920627-2805762,02-1234-5679,G43.9,송하은,치과의사,제 10021 호,돔페리돈정10mg,아목시실린캡슐500mg,이부프로펜정400mg,독시사이클린캡슐100mg,암로디핀정10mg,펙소페나딘정120mg,타이레놀정500밀리그램,1정,1캡슐,1정,1캡슐,1정,1정,1정,3회,3회,3회,1회,1회,2회,2회,7일,7일,7일,7일,7일,7일,7일,아침공복,[  ]원 내 조제,[✓]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,,,,,,,,,냉장보관,2,발급일부터 ( 7 )일간,,,,,
46543471,2025년 07월 18일 - 제 5627 호,수원메디컬의원,강서윤,031-222-3333,540519-1611831,031-222-3334,K59.0,서수연,치과의사,제 20362 호,세티리진정10mg,,,,,,,1정,,,,,,,1회,,,,,,,30일,,,,,,,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,2,발급일부터 ( 7 )일간,,,,,
65428513,2025년 11월 26일 - 제 6783 호,광주한마음의원,안현준,062-456-7890,870718-2907855,062-456-7891,J00,장지성,한의사,제 48180 호,판토프라졸정40mg,트리메부틴정100mg,,,,,,1정,1정,,,,,,1회,3회,,,,,,2일,2일,,,,,,아침공복,[  ]원 내 조제,[✓]원 외 처방,온단세트론주사,1앰플,1회,1일,,,,,,,,,,6,발급일부터 ( 14 )일간,,,,,
56673354,2024년 08월 16일 - 제 1261 호,부산가정의학과,김재원,051-234-5678,580823-2236807,051-234-5679,J45.9,서시우,치과의사,제 20121 호,메트포르민정500mg,트리메부틴정100mg,세티리진정10mg,,,,,1정,1정,1정,,,,,2회,3회,1회,,,,,14일,14일,14일,,,,,아침저녁식후,[✓]원 내 조제,[  ]원 외 처방,생리식염수주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,,,,냉장보관,5,발급일부터 ( 3 )일간,,,,,
30734566,2024년 01월 07일 - 제 3524 호,부산가정의학과,문미래,051-234-5678,990813-2989964,051-234-5679,J00,김지현,의사,제 79215 호,나프록센정250mg,아목시실린캡슐500mg,모사프리드정5mg,클로르페니라민정4mg,,,,1정,1캡슐,1정,1정,,,,2회,3회,3회,3회,,,,5일,5일,5일,5일,,,,아침식후,[✓]원 내 조제,[  ]원 외 처방,덱사메타손주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,트라넥삼산주사,1앰플,1회,1일,,4,발급일부터 ( 30 )일간,,,,,
61518724,2025년 07월 10일 - 제 2166 호,청주오즈코딩의원,고미래,043-123-4567,550515-2723254,043-123-4568,H10.9,고혜린,치과의사,제 37331 호,로사르탄정50mg,,,,,,,1정,,,,,,,1회,,,,,,,3일,,,,,,,매식전,[✓]원 내 조제,[  ]원 외 처방,트라넥삼산주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,리도카인주사,1앰플,1회,1일,냉장보관,3,발급일부터 ( 14 )일간,,,,,
36891776,2024년 11월 30일 - 제 6882 호,서울내과의원,조하린,02-1234-5678,830821-2428956,02-1234-5679,K35.9,조하준,의사,제 23824 호,아스피린정100mg,모사프리드정5mg,암로디핀정5mg,오메프라졸캡슐20mg,로사르탄정50mg,,,1정,1정,1정,1캡슐,1정,,,1회,3회,1회,1회,1회,,,30일,30일,30일,30일,30일,,,자기전,[✓]원 내 조제,[  ]원 외 처방,트라넥삼산주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,,,,,,1,발급일부터 ( 14 )일간,,,,,
80955208,2025년 06월 12일 - 제 2892 호,광주한마음의원,문도윤,062-456-7890,920112-1184451,062-456-7891,B34.9,윤시우,한의사,제 88983 호,모사프리드정5mg,세팔렉신캡슐500mg,클로르페니라민정4mg,,,,,1정,1캡슐,1정,,,,,3회,3회,3회,,,,,14일,14일,14일,,,,,자기전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,3,발급일부터 ( 3 )일간,,,,,
75905100,2025년 02월 07일 - 제 9171 호,대전선병원의원,김지수,042-111-2222,581205-2801015,042-111-2223,N39.0,박준우,한의사,제 30989 호,아지스로마이신정250mg,,,,,,,1정,,,,,,,1회,,,,,,,3일,,,,,,,아침저녁식후,[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,빛을 피해 보관,,발급일부터 ( 7 )일간,,,,,
50809354,2025년 09월 26일 - 제 5596 호,부천중앙의원,권현우,032-333-4444,600926-1341429,032-333-4445,R51,서지훈,의사,제 93538 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[✓]원 내 조제,[  ]원 외 처방,페니라민주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,,,,,,4,발급일부터 ( 7 )일간,,,,,
91669207,2024년 09월 07일 - 제 8351 호,청주오즈코딩의원,강서연,043-123-4567,590901-2468778,043-123-4568,Z00.0,황하은,치과의사,제 23151 호,암로디핀정10mg,,,,,,,1정,,,,,,,1회,,,,,,,7일,,,,,,,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,1,발급일부터 ( 3 )일간,,,,,
64997948,2025년 07월 11일 - 제 3020 호,서울내과의원,양준서,02-1234-5678,800721-1998548,02-1234-5679,J00,황현우,한의사,제 92499 호,세티리진정10mg,아스피린정100mg,이부프로펜정400mg,,,,,1정,1정,1정,,,,,1회,1회,3회,,,,,5일,5일,5일,,,,,취침전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,2,발급일부터 ( 14 )일간,,,,,
39915381,2025년 03월 12일 - 제 4901 호,대구미래의원,백지현,053-789-0123,700203-1559248,053-789-0124,J06.9,양지민,치과의사,제 30926 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,4,발급일부터 ( 30 )일간,,,,,
22391106,2025년 07월 29일 - 제 7883 호,전주사랑의원,심민준,063-901-2345,730504-1952427,063-901-2346,J45.9,송하영,한의사,제 40543 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,덱사메타손주사,1앰플,1회,1일,,2,발급일부터 ( 3 )일간,,,,,
16339693,2024년 01월 15일 - 제 9186 호,부천중앙의원,문소연,032-333-4444,880813-2421059,032-333-4445,J00,정지우,한의사,제 83923 호,로라타딘정10mg,,,,,,,1정,,,,,,,1회,,,,,,,14일,,,,,,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 7 )일간,,,,,
96552291,2024년 09월 12일 - 제 9862 호,수원365의원,한현준,031-678-9012,730225-2258274,031-678-9013,F41.1,안지우,의사,제 63952 호,독시사이클린캡슐100mg,,,,,,,1캡슐,,,,,,,2회,,,,,,,1일,,,,,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 3 )일간,,,,,
75932970,2025년 05월 01일 - 제 5789 호,대구미래의원,김현우,053-789-0123,791111-2418741,053-789-0124,J31.0,고지성,한의사,제 34968 호,클래리스로마이신정250mg,펙소페나딘정120mg,타이레놀정500밀리그램,암로디핀정5mg,이부프로펜정400mg,,,1정,1정,1정,1정,1정,,,2회,1회,2회,1회,3회,,,1일,1일,1일,1일,1일,,,아침저녁식후,[✓]원 내 조제,[  ]원 외 처방,생리식염수주사,1앰플,1회,1일,메토클로프라미드주사,1앰플,1회,1일,,,,,,3,발급일부터 ( 14 )일간,,,,,
53147195,2024년 02월 05일 - 제 8616 호,전주사랑의원,한서연,063-901-2345,590317-1793730,063-901-2346,B34.9,문준우,한의사,제 54339 호,나프록센정250mg,레보세티리진정5mg,클래리스로마이신정250mg,,,,,1정,1정,1정,,,,,2회,1회,2회,,,,,7일,7일,7일,,,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,4,발급일부터 ( 7 )일간,,,,,
97513259,2025년 03월 24일 - 제 5416 호,전주사랑의원,심지훈,063-901-2345,601125-1615475,063-901-2346,K29.7,황수아,한의사,제 64310 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[✓]원 내 조제,[  ]원 외 처방,온단세트론주사,1앰플,1회,1일,,,,,,,,,,6,발급일부터 ( 30 )일간,,,,,
80898517,2024년 03월 30일 - 제 3186 호,목포중앙의원,강하준,061-888-9999,720114-2195636,061-888-9990,L23.9,오수아,치과의사,제 66521 호,타이레놀정500밀리그램,나프록센정250mg,로사르탄정50mg,독시사이클린캡슐100mg,로라타딘정10mg,펙소페나딘정120mg,프레드니솔론정5mg,1정,1정,1정,1캡슐,1정,1정,1정,2회,3회,1회,2회,1회,2회,1회,1일,1일,1일,1일,1일,1일,1일,취침전,[  ]원 내 조제,[✓]원 외 처방,페니라민주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,냉장보관,3,발급일부터 ( 7 )일간,,,,,
96357944,2025년 05월 05일 - 제 9745 호,인천중앙의원,허수아,032-567-8901,800627-2219176,032-567-8902,E11.9,고나은,한의사,제 92353 호,트리메부틴정100mg,모사프리드정5mg,타이레놀정500밀리그램,글리메피리드정2mg,독시사이클린캡슐100mg,프레드니솔론정5mg,,1정,1정,1정,1정,1캡슐,1정,,3회,3회,2회,1회,1회,3회,,30일,30일,30일,30일,30일,30일,,취침전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,,발급일부터 ( 7 )일간,,,,,
83114394,2024년 08월 10일 - 제 8063 호,창원성심의원,홍나은,055-555-6666,770509-2943056,055-555-6667,H10.9,최준우,치과의사,제 50373 호,메트포르민정500mg,,,,,,,1정,,,,,,,2회,,,,,,,7일,,,,,,,"매식(전,간,후) 30분 복용",[✓]원 내 조제,[  ]원 외 처방,부스코판주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,,,,,2,발급일부터 ( 14 )일간,,,,,
20563837,2024년 03월 09일 - 제 4990 호,창원성심의원,김유진,055-555-6666,780709-2220168,055-555-6667,L23.9,조재원,치과의사,제 55626 호,메트포르민정1000mg,,,,,,,1정,,,,,,,2회,,,,,,,7일,,,,,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,6,발급일부터 ( 7 )일간,,,,,
44485724,2024년 02월 06일 - 제 5527 호,목포중앙의원,임도현,061-888-9999,920823-1323230,061-888-9990,L23.9,정민호,한의사,제 46598 호,시메티딘정400mg,클래리스로마이신정250mg,판토프라졸정40mg,독시사이클린캡슐100mg,아지스로마이신정250mg,,,1정,1정,1정,1캡슐,1정,,,2회,2회,1회,2회,1회,,,30일,30일,30일,30일,30일,,,매식간,[  ]원 내 조제,[✓]원 외 처방,생리식염수주사,1앰플,1회,1일,메토클로프라미드주사,1앰플,1회,1일,,,,,빛을 피해 보관,3,발급일부터 ( 30 )일간,,,,,
81754063,2024년 09월 30일 - 제 8407 호,부천중앙의원,윤지수,032-333-4444,921120-1222482,032-333-4445,K29.7,고하린,치과의사,제 63616 호,레보세티리진정5mg,이부프로펜정400mg,클로르페니라민정4mg,트리메부틴정100mg,모사프리드정5mg,,,1정,1정,1정,1정,1정,,,1회,3회,3회,3회,3회,,,7일,7일,7일,7일,7일,,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 14 )일간,,,,,
32295936,2025년 09월 01일 - 제 3785 호,수원365의원,권미래,031-678-9012,720505-2246501,031-678-9013,J18.9,권다은,치과의사,제 81587 호,레보세티리진정5mg,메트포르민정500mg,아목시실린캡슐500mg,트리메부틴정100mg,덱사메타손정0.5mg,암로디핀정10mg,,1정,1정,1캡슐,1정,1정,1정,,1회,2회,3회,3회,3회,1회,,1일,1일,1일,1일,1일,1일,,자기전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,2,발급일부터 ( 30 )일간,,,,,
30523877,2025년 11월 05일 - 제 8431 호,세종스마일의원,정채원,044-777-8888,660712-1966571,044-777-8889,J03.9,권나은,의사,제 99618 호,타이레놀정500밀리그램,,,,,,,1정,,,,,,,2회,,,,,,,5일,,,,,,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,3,발급일부터 ( 14 )일간,,,,,
68410151,2024년 03월 22일 - 제 9592 호,대전연세의원,허지훈,042-345-6789,891103-1363533,042-345-6780,R51,홍하영,한의사,제 89873 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[✓]원 내 조제,[  ]원 외 처방,페니라민주사,1앰플,1회,1일,덱사메타손주사,1앰플,1회,1일,,,,,빛을 피해 보관,4,발급일부터 ( 30 )일간,,,,,
